dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST
23,0.3226739570313777,UBA629_sp005465875_3,37,3,15
4,0.24836859944371292,UBA629_sp005465875_4,37,3,16
20,0.48444883196199673,Gardnerella_vaginalis_2,37,3,17
17,0.26668540337680363,Gardnerella_swidsinkii_1,37,3,18
18,0.2610554326404734,Gardnerella_swidsinkii_2,37,3,19
11,0.30459584748690366,Gardnerella_piotii_1,37,3,20
1,0.24053939634803506,MultiGenera,37,3,21
15,0.20332999530330362,MultiGenera,37,3,22
3,0.44113829096598217,Lactobacillus_paragasseri_1,37,3,23
10,0.8405851111556855,Lactobacillus_crispatus_1,37,4,1
13,0.8117584386405232,Lactobacillus_crispatus_2,37,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,37,4,3
26,0.8175721451739782,Lactobacillus_crispatus_4,37,4,4
22,0.8724524352608115,Lactobacillus_crispatus_6,37,4,5
1,0.6657311003714838,Lactobacillus_crispatus_7,37,4,6
27,0.8615226336749823,Lactobacillus_crispatus_8,37,4,7
12,0.5483186717779636,Lactobacillus_iners_1,37,4,8
6,0.7769133321298963,Lactobacillus_iners_2,37,4,9
17,0.402193724594676,Lactobacillus_iners_2,37,4,10
3,0.6425756127054733,Lactobacillus_iners_4,37,4,11
14,0.6485966884851313,Lactobacillus_iners_5,37,4,12
8,0.6829658559505328,Lactobacillus_iners_6,37,4,13
4,0.39402451730256693,UBA629_sp005465875_1,37,4,14
28,0.3226739570313777,UBA629_sp005465875_3,37,4,15
7,0.261490275312953,UBA629_sp005465875_4,37,4,16
15,0.278174221112964,Gardnerella_vaginalis_1,37,4,17
24,0.48444883196199673,Gardnerella_vaginalis_2,37,4,18
20,0.2274848054546407,Gardnerella_vaginalis_C_1,37,4,19
23,0.19802536699823672,Gardnerella_vaginalis_H_1,37,4,20
18,0.26668540337680363,Gardnerella_swidsinkii_1,37,4,21
21,0.2610554326404734,Gardnerella_swidsinkii_2,37,4,22
11,0.30459584748690366,Gardnerella_piotii_1,37,4,23
9,0.5785257818314725,Bifidobacterium_breve_2,37,4,24
2,0.24116941378518494,MultiGenera,37,4,25
19,0.19098205741075622,MultiGenera,37,4,26
25,0.20932653164816184,MultiGenera,37,4,27
16,0.2733977497929997,Lactobacillus_paragasseri_1,37,4,28
9,0.8405851111556855,Lactobacillus_crispatus_1,38,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,38,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,38,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,38,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,38,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,38,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,38,0,7
10,0.5483186717779636,Lactobacillus_iners_1,38,0,8
4,0.6235306948486403,Lactobacillus_iners_2,38,0,9
5,0.6425756127054733,Lactobacillus_iners_4,38,0,10
12,0.6485966884851313,Lactobacillus_iners_5,38,0,11
8,0.6829658559505328,Lactobacillus_iners_6,38,0,12
6,0.39402451730256693,UBA629_sp005465875_1,38,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,38,0,14
1,0.2422917250729616,MultiGenera,38,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,38,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,38,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,38,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,38,1,4
13,0.8724524352608115,Lactobacillus_crispatus_6,38,1,5
2,0.5600729067841665,Lactobacillus_crispatus_7,38,1,6
15,0.8615226336749823,Lactobacillus_crispatus_8,38,1,7
10,0.5483186717779636,Lactobacillus_iners_1,38,1,8
4,0.6235306948486403,Lactobacillus_iners_2,38,1,9
5,0.6425756127054733,Lactobacillus_iners_4,38,1,10
12,0.6485966884851313,Lactobacillus_iners_5,38,1,11
8,0.6829658559505328,Lactobacillus_iners_6,38,1,12
6,0.39402451730256693,UBA629_sp005465875_1,38,1,13
3,0.3152232455763519,Gardnerella_vaginalis_2,38,1,14
1,0.2422917250729616,MultiGenera,38,1,15
9,0.8405851111556855,Lactobacillus_crispatus_1,38,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,38,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,38,2,3
16,0.8175721451739782,Lactobacillus_crispatus_4,38,2,4
14,0.8724524352608115,Lactobacillus_crispatus_6,38,2,5
2,0.5600729067841665,Lactobacillus_crispatus_7,38,2,6
17,0.8615226336749823,Lactobacillus_crispatus_8,38,2,7
10,0.5483186717779636,Lactobacillus_iners_1,38,2,8
3,0.6235306948486403,Lactobacillus_iners_2,38,2,9
5,0.6425756127054733,Lactobacillus_iners_4,38,2,10
12,0.6485966884851313,Lactobacillus_iners_5,38,2,11
8,0.6829658559505328,Lactobacillus_iners_6,38,2,12
6,0.39402451730256693,UBA629_sp005465875_1,38,2,13
15,0.48444883196199673,Gardnerella_vaginalis_2,38,2,14
13,0.26668540337680363,Gardnerella_swidsinkii_1,38,2,15
4,0.28743580163566346,Gardnerella_swidsinkii_2,38,2,16
1,0.2422917250729616,MultiGenera,38,2,17
10,0.8405851111556855,Lactobacillus_crispatus_1,38,3,1
13,0.8117584386405232,Lactobacillus_crispatus_2,38,3,2
7,0.8643502635506987,Lactobacillus_crispatus_3,38,3,3
21,0.8175721451739782,Lactobacillus_crispatus_4,38,3,4
19,0.8724524352608115,Lactobacillus_crispatus_6,38,3,5
2,0.6657311003714838,Lactobacillus_crispatus_7,38,3,6
22,0.8615226336749823,Lactobacillus_crispatus_8,38,3,7
12,0.5483186717779636,Lactobacillus_iners_1,38,3,8
8,0.7769133321298963,Lactobacillus_iners_2,38,3,9
16,0.402193724594676,Lactobacillus_iners_2,38,3,10
5,0.6425756127054733,Lactobacillus_iners_4,38,3,11
14,0.6485966884851313,Lactobacillus_iners_5,38,3,12
9,0.6829658559505328,Lactobacillus_iners_6,38,3,13
6,0.39402451730256693,UBA629_sp005465875_1,38,3,14
23,0.3226739570313777,UBA629_sp005465875_3,38,3,15
4,0.24836859944371292,UBA629_sp005465875_4,38,3,16
20,0.48444883196199673,Gardnerella_vaginalis_2,38,3,17
17,0.26668540337680363,Gardnerella_swidsinkii_1,38,3,18
18,0.2610554326404734,Gardnerella_swidsinkii_2,38,3,19
11,0.30459584748690366,Gardnerella_piotii_1,38,3,20
1,0.24053939634803506,MultiGenera,38,3,21
15,0.20332999530330362,MultiGenera,38,3,22
3,0.44113829096598217,Lactobacillus_paragasseri_1,38,3,23
10,0.8405851111556855,Lactobacillus_crispatus_1,38,4,1
13,0.8117584386405232,Lactobacillus_crispatus_2,38,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,38,4,3
26,0.8175721451739782,Lactobacillus_crispatus_4,38,4,4
22,0.8724524352608115,Lactobacillus_crispatus_6,38,4,5
1,0.6657311003714838,Lactobacillus_crispatus_7,38,4,6
27,0.8615226336749823,Lactobacillus_crispatus_8,38,4,7
12,0.5483186717779636,Lactobacillus_iners_1,38,4,8
6,0.7769133321298963,Lactobacillus_iners_2,38,4,9
17,0.402193724594676,Lactobacillus_iners_2,38,4,10
3,0.6425756127054733,Lactobacillus_iners_4,38,4,11
14,0.6485966884851313,Lactobacillus_iners_5,38,4,12
8,0.6829658559505328,Lactobacillus_iners_6,38,4,13
4,0.39402451730256693,UBA629_sp005465875_1,38,4,14
28,0.3226739570313777,UBA629_sp005465875_3,38,4,15
7,0.261490275312953,UBA629_sp005465875_4,38,4,16
15,0.278174221112964,Gardnerella_vaginalis_1,38,4,17
24,0.48444883196199673,Gardnerella_vaginalis_2,38,4,18
20,0.2274848054546407,Gardnerella_vaginalis_C_1,38,4,19
23,0.19802536699823672,Gardnerella_vaginalis_H_1,38,4,20
18,0.26668540337680363,Gardnerella_swidsinkii_1,38,4,21
21,0.2610554326404734,Gardnerella_swidsinkii_2,38,4,22
11,0.30459584748690366,Gardnerella_piotii_1,38,4,23
9,0.5785257818314725,Bifidobacterium_breve_2,38,4,24
2,0.24116941378518494,MultiGenera,38,4,25
19,0.19098205741075622,MultiGenera,38,4,26
25,0.20932653164816184,MultiGenera,38,4,27
16,0.2733977497929997,Lactobacillus_paragasseri_1,38,4,28
9,0.8405851111556855,Lactobacillus_crispatus_1,39,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,39,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,39,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,39,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,39,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,39,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,39,0,7
10,0.5483186717779636,Lactobacillus_iners_1,39,0,8
4,0.6235306948486403,Lactobacillus_iners_2,39,0,9
5,0.6425756127054733,Lactobacillus_iners_4,39,0,10
12,0.6485966884851313,Lactobacillus_iners_5,39,0,11
8,0.6829658559505328,Lactobacillus_iners_6,39,0,12
6,0.39402451730256693,UBA629_sp005465875_1,39,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,39,0,14
1,0.2422917250729616,MultiGenera,39,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,39,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,39,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,39,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,39,1,4
13,0.8724524352608115,Lactobacillus_crispatus_6,39,1,5
2,0.5600729067841665,Lactobacillus_crispatus_7,39,1,6
15,0.8615226336749823,Lactobacillus_crispatus_8,39,1,7
10,0.5483186717779636,Lactobacillus_iners_1,39,1,8
4,0.6235306948486403,Lactobacillus_iners_2,39,1,9
5,0.6425756127054733,Lactobacillus_iners_4,39,1,10
12,0.6485966884851313,Lactobacillus_iners_5,39,1,11
8,0.6829658559505328,Lactobacillus_iners_6,39,1,12
6,0.39402451730256693,UBA629_sp005465875_1,39,1,13
3,0.3152232455763519,Gardnerella_vaginalis_2,39,1,14
1,0.2422917250729616,MultiGenera,39,1,15
9,0.8405851111556855,Lactobacillus_crispatus_1,39,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,39,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,39,2,3
16,0.8175721451739782,Lactobacillus_crispatus_4,39,2,4
14,0.8724524352608115,Lactobacillus_crispatus_6,39,2,5
2,0.5600729067841665,Lactobacillus_crispatus_7,39,2,6
17,0.8615226336749823,Lactobacillus_crispatus_8,39,2,7
10,0.5483186717779636,Lactobacillus_iners_1,39,2,8
3,0.6235306948486403,Lactobacillus_iners_2,39,2,9
5,0.6425756127054733,Lactobacillus_iners_4,39,2,10
12,0.6485966884851313,Lactobacillus_iners_5,39,2,11
8,0.6829658559505328,Lactobacillus_iners_6,39,2,12
6,0.39402451730256693,UBA629_sp005465875_1,39,2,13
15,0.48444883196199673,Gardnerella_vaginalis_2,39,2,14
13,0.26668540337680363,Gardnerella_swidsinkii_1,39,2,15
4,0.28743580163566346,Gardnerella_swidsinkii_2,39,2,16
1,0.2422917250729616,MultiGenera,39,2,17
10,0.8405851111556855,Lactobacillus_crispatus_1,39,3,1
13,0.8117584386405232,Lactobacillus_crispatus_2,39,3,2
7,0.8643502635506987,Lactobacillus_crispatus_3,39,3,3
21,0.8175721451739782,Lactobacillus_crispatus_4,39,3,4
19,0.8724524352608115,Lactobacillus_crispatus_6,39,3,5
2,0.6657311003714838,Lactobacillus_crispatus_7,39,3,6
22,0.8615226336749823,Lactobacillus_crispatus_8,39,3,7
12,0.5483186717779636,Lactobacillus_iners_1,39,3,8
8,0.7769133321298963,Lactobacillus_iners_2,39,3,9
16,0.402193724594676,Lactobacillus_iners_2,39,3,10
5,0.6425756127054733,Lactobacillus_iners_4,39,3,11
14,0.6485966884851313,Lactobacillus_iners_5,39,3,12
9,0.6829658559505328,Lactobacillus_iners_6,39,3,13
6,0.39402451730256693,UBA629_sp005465875_1,39,3,14
23,0.3226739570313777,UBA629_sp005465875_3,39,3,15
4,0.24836859944371292,UBA629_sp005465875_4,39,3,16
20,0.48444883196199673,Gardnerella_vaginalis_2,39,3,17
17,0.26668540337680363,Gardnerella_swidsinkii_1,39,3,18
18,0.2610554326404734,Gardnerella_swidsinkii_2,39,3,19
11,0.30459584748690366,Gardnerella_piotii_1,39,3,20
1,0.24053939634803506,MultiGenera,39,3,21
15,0.20332999530330362,MultiGenera,39,3,22
3,0.44113829096598217,Lactobacillus_paragasseri_1,39,3,23
10,0.8405851111556855,Lactobacillus_crispatus_1,39,4,1
13,0.8117584386405232,Lactobacillus_crispatus_2,39,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,39,4,3
26,0.8175721451739782,Lactobacillus_crispatus_4,39,4,4
22,0.8724524352608115,Lactobacillus_crispatus_6,39,4,5
1,0.6657311003714838,Lactobacillus_crispatus_7,39,4,6
27,0.8615226336749823,Lactobacillus_crispatus_8,39,4,7
12,0.5483186717779636,Lactobacillus_iners_1,39,4,8
6,0.7769133321298963,Lactobacillus_iners_2,39,4,9
17,0.402193724594676,Lactobacillus_iners_2,39,4,10
3,0.6425756127054733,Lactobacillus_iners_4,39,4,11
14,0.6485966884851313,Lactobacillus_iners_5,39,4,12
8,0.6829658559505328,Lactobacillus_iners_6,39,4,13
4,0.39402451730256693,UBA629_sp005465875_1,39,4,14
28,0.3226739570313777,UBA629_sp005465875_3,39,4,15
7,0.261490275312953,UBA629_sp005465875_4,39,4,16
15,0.278174221112964,Gardnerella_vaginalis_1,39,4,17
24,0.48444883196199673,Gardnerella_vaginalis_2,39,4,18
20,0.2274848054546407,Gardnerella_vaginalis_C_1,39,4,19
23,0.19802536699823672,Gardnerella_vaginalis_H_1,39,4,20
18,0.26668540337680363,Gardnerella_swidsinkii_1,39,4,21
21,0.2610554326404734,Gardnerella_swidsinkii_2,39,4,22
11,0.30459584748690366,Gardnerella_piotii_1,39,4,23
9,0.5785257818314725,Bifidobacterium_breve_2,39,4,24
2,0.24116941378518494,MultiGenera,39,4,25
19,0.19098205741075622,MultiGenera,39,4,26
25,0.20932653164816184,MultiGenera,39,4,27
16,0.2733977497929997,Lactobacillus_paragasseri_1,39,4,28
9,0.8405851111556855,Lactobacillus_crispatus_1,40,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,40,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,40,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,40,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,40,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,40,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,40,0,7
10,0.5483186717779636,Lactobacillus_iners_1,40,0,8
4,0.6235306948486403,Lactobacillus_iners_2,40,0,9
5,0.6425756127054733,Lactobacillus_iners_4,40,0,10
12,0.6485966884851313,Lactobacillus_iners_5,40,0,11
8,0.6829658559505328,Lactobacillus_iners_6,40,0,12
6,0.39402451730256693,UBA629_sp005465875_1,40,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,40,0,14
1,0.2422917250729616,MultiGenera,40,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,40,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,40,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,40,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,40,1,4
13,0.8724524352608115,Lactobacillus_crispatus_6,40,1,5
2,0.5600729067841665,Lactobacillus_crispatus_7,40,1,6
15,0.8615226336749823,Lactobacillus_crispatus_8,40,1,7
10,0.5483186717779636,Lactobacillus_iners_1,40,1,8
4,0.6235306948486403,Lactobacillus_iners_2,40,1,9
5,0.6425756127054733,Lactobacillus_iners_4,40,1,10
12,0.6485966884851313,Lactobacillus_iners_5,40,1,11
8,0.6829658559505328,Lactobacillus_iners_6,40,1,12
6,0.39402451730256693,UBA629_sp005465875_1,40,1,13
3,0.3152232455763519,Gardnerella_vaginalis_2,40,1,14
1,0.2422917250729616,MultiGenera,40,1,15
9,0.8405851111556855,Lactobacillus_crispatus_1,40,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,40,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,40,2,3
16,0.8175721451739782,Lactobacillus_crispatus_4,40,2,4
14,0.8724524352608115,Lactobacillus_crispatus_6,40,2,5
2,0.5600729067841665,Lactobacillus_crispatus_7,40,2,6
17,0.8615226336749823,Lactobacillus_crispatus_8,40,2,7
10,0.5483186717779636,Lactobacillus_iners_1,40,2,8
3,0.6235306948486403,Lactobacillus_iners_2,40,2,9
5,0.6425756127054733,Lactobacillus_iners_4,40,2,10
12,0.6485966884851313,Lactobacillus_iners_5,40,2,11
8,0.6829658559505328,Lactobacillus_iners_6,40,2,12
6,0.39402451730256693,UBA629_sp005465875_1,40,2,13
15,0.48444883196199673,Gardnerella_vaginalis_2,40,2,14
13,0.26668540337680363,Gardnerella_swidsinkii_1,40,2,15
4,0.28743580163566346,Gardnerella_swidsinkii_2,40,2,16
1,0.2422917250729616,MultiGenera,40,2,17
9,0.8405851111556855,Lactobacillus_crispatus_1,40,3,1
12,0.8117584386405232,Lactobacillus_crispatus_2,40,3,2
6,0.8643502635506987,Lactobacillus_crispatus_3,40,3,3
20,0.8175721451739782,Lactobacillus_crispatus_4,40,3,4
18,0.8724524352608115,Lactobacillus_crispatus_6,40,3,5
1,0.5600729067841665,Lactobacillus_crispatus_7,40,3,6
21,0.8615226336749823,Lactobacillus_crispatus_8,40,3,7
11,0.5483186717779636,Lactobacillus_iners_1,40,3,8
7,0.7769133321298963,Lactobacillus_iners_2,40,3,9
15,0.402193724594676,Lactobacillus_iners_2,40,3,10
4,0.6425756127054733,Lactobacillus_iners_4,40,3,11
13,0.6485966884851313,Lactobacillus_iners_5,40,3,12
8,0.6829658559505328,Lactobacillus_iners_6,40,3,13
5,0.39402451730256693,UBA629_sp005465875_1,40,3,14
22,0.3226739570313777,UBA629_sp005465875_3,40,3,15
3,0.24836859944371292,UBA629_sp005465875_4,40,3,16
19,0.48444883196199673,Gardnerella_vaginalis_2,40,3,17
16,0.26668540337680363,Gardnerella_swidsinkii_1,40,3,18
17,0.2610554326404734,Gardnerella_swidsinkii_2,40,3,19
10,0.30459584748690366,Gardnerella_piotii_1,40,3,20
2,0.24053939634803506,MultiGenera,40,3,21
14,0.20332999530330362,MultiGenera,40,3,22
10,0.8405851111556855,Lactobacillus_crispatus_1,40,4,1
13,0.8117584386405232,Lactobacillus_crispatus_2,40,4,2
5,0.8643502635506987,Lactobacillus_crispatus_3,40,4,3
25,0.8175721451739782,Lactobacillus_crispatus_4,40,4,4
21,0.8724524352608115,Lactobacillus_crispatus_6,40,4,5
1,0.5536358573490597,Lactobacillus_crispatus_7,40,4,6
26,0.8615226336749823,Lactobacillus_crispatus_8,40,4,7
12,0.5483186717779636,Lactobacillus_iners_1,40,4,8
6,0.7769133321298963,Lactobacillus_iners_2,40,4,9
16,0.402193724594676,Lactobacillus_iners_2,40,4,10
3,0.6425756127054733,Lactobacillus_iners_4,40,4,11
14,0.6485966884851313,Lactobacillus_iners_5,40,4,12
8,0.6829658559505328,Lactobacillus_iners_6,40,4,13
4,0.39402451730256693,UBA629_sp005465875_1,40,4,14
27,0.3226739570313777,UBA629_sp005465875_3,40,4,15
7,0.261490275312953,UBA629_sp005465875_4,40,4,16
15,0.278174221112964,Gardnerella_vaginalis_1,40,4,17
23,0.48444883196199673,Gardnerella_vaginalis_2,40,4,18
19,0.2274848054546407,Gardnerella_vaginalis_C_1,40,4,19
22,0.19802536699823672,Gardnerella_vaginalis_H_1,40,4,20
17,0.26668540337680363,Gardnerella_swidsinkii_1,40,4,21
20,0.2610554326404734,Gardnerella_swidsinkii_2,40,4,22
11,0.30459584748690366,Gardnerella_piotii_1,40,4,23
9,0.5785257818314725,Bifidobacterium_breve_2,40,4,24
2,0.24116941378518494,MultiGenera,40,4,25
18,0.19098205741075622,MultiGenera,40,4,26
24,0.20932653164816184,MultiGenera,40,4,27
9,0.8405851111556855,Lactobacillus_crispatus_1,41,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,41,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,41,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,41,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,41,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,41,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,41,0,7
10,0.5483186717779636,Lactobacillus_iners_1,41,0,8
4,0.6235306948486403,Lactobacillus_iners_2,41,0,9
5,0.6425756127054733,Lactobacillus_iners_4,41,0,10
12,0.6485966884851313,Lactobacillus_iners_5,41,0,11
8,0.6829658559505328,Lactobacillus_iners_6,41,0,12
6,0.39402451730256693,UBA629_sp005465875_1,41,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,41,0,14
1,0.2422917250729616,MultiGenera,41,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,41,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,41,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,41,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,41,1,4
13,0.8724524352608115,Lactobacillus_crispatus_6,41,1,5
2,0.5600729067841665,Lactobacillus_crispatus_7,41,1,6
15,0.8615226336749823,Lactobacillus_crispatus_8,41,1,7
10,0.5483186717779636,Lactobacillus_iners_1,41,1,8
4,0.6235306948486403,Lactobacillus_iners_2,41,1,9
5,0.6425756127054733,Lactobacillus_iners_4,41,1,10
12,0.6485966884851313,Lactobacillus_iners_5,41,1,11
8,0.6829658559505328,Lactobacillus_iners_6,41,1,12
6,0.39402451730256693,UBA629_sp005465875_1,41,1,13
3,0.3152232455763519,Gardnerella_vaginalis_2,41,1,14
1,0.2422917250729616,MultiGenera,41,1,15
9,0.8405851111556855,Lactobacillus_crispatus_1,41,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,41,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,41,2,3
16,0.8175721451739782,Lactobacillus_crispatus_4,41,2,4
14,0.8724524352608115,Lactobacillus_crispatus_6,41,2,5
2,0.5600729067841665,Lactobacillus_crispatus_7,41,2,6
17,0.8615226336749823,Lactobacillus_crispatus_8,41,2,7
10,0.5483186717779636,Lactobacillus_iners_1,41,2,8
3,0.6235306948486403,Lactobacillus_iners_2,41,2,9
5,0.6425756127054733,Lactobacillus_iners_4,41,2,10
12,0.6485966884851313,Lactobacillus_iners_5,41,2,11
8,0.6829658559505328,Lactobacillus_iners_6,41,2,12
6,0.39402451730256693,UBA629_sp005465875_1,41,2,13
15,0.48444883196199673,Gardnerella_vaginalis_2,41,2,14
13,0.26668540337680363,Gardnerella_swidsinkii_1,41,2,15
4,0.28743580163566346,Gardnerella_swidsinkii_2,41,2,16
1,0.2422917250729616,MultiGenera,41,2,17
9,0.8405851111556855,Lactobacillus_crispatus_1,41,3,1
12,0.8117584386405232,Lactobacillus_crispatus_2,41,3,2
6,0.8643502635506987,Lactobacillus_crispatus_3,41,3,3
20,0.8175721451739782,Lactobacillus_crispatus_4,41,3,4
18,0.8724524352608115,Lactobacillus_crispatus_6,41,3,5
1,0.5600729067841665,Lactobacillus_crispatus_7,41,3,6
21,0.8615226336749823,Lactobacillus_crispatus_8,41,3,7
11,0.5483186717779636,Lactobacillus_iners_1,41,3,8
7,0.7769133321298963,Lactobacillus_iners_2,41,3,9
15,0.402193724594676,Lactobacillus_iners_2,41,3,10
4,0.6425756127054733,Lactobacillus_iners_4,41,3,11
13,0.6485966884851313,Lactobacillus_iners_5,41,3,12
8,0.6829658559505328,Lactobacillus_iners_6,41,3,13
5,0.39402451730256693,UBA629_sp005465875_1,41,3,14
3,0.26163741329865303,UBA629_sp005465875_4,41,3,15
19,0.48444883196199673,Gardnerella_vaginalis_2,41,3,16
16,0.26668540337680363,Gardnerella_swidsinkii_1,41,3,17
17,0.2610554326404734,Gardnerella_swidsinkii_2,41,3,18
10,0.30459584748690366,Gardnerella_piotii_1,41,3,19
2,0.24053939634803506,MultiGenera,41,3,20
14,0.20332999530330362,MultiGenera,41,3,21
10,0.8405851111556855,Lactobacillus_crispatus_1,41,4,1
13,0.8117584386405232,Lactobacillus_crispatus_2,41,4,2
6,0.8643502635506987,Lactobacillus_crispatus_3,41,4,3
25,0.8175721451739782,Lactobacillus_crispatus_4,41,4,4
21,0.8724524352608115,Lactobacillus_crispatus_6,41,4,5
1,0.5536358573490597,Lactobacillus_crispatus_7,41,4,6
26,0.8615226336749823,Lactobacillus_crispatus_8,41,4,7
12,0.5483186717779636,Lactobacillus_iners_1,41,4,8
7,0.7769133321298963,Lactobacillus_iners_2,41,4,9
16,0.402193724594676,Lactobacillus_iners_2,41,4,10
4,0.6425756127054733,Lactobacillus_iners_4,41,4,11
14,0.6485966884851313,Lactobacillus_iners_5,41,4,12
8,0.6829658559505328,Lactobacillus_iners_6,41,4,13
5,0.39402451730256693,UBA629_sp005465875_1,41,4,14
2,0.27748600909554766,UBA629_sp005465875_4,41,4,15
15,0.278174221112964,Gardnerella_vaginalis_1,41,4,16
23,0.48444883196199673,Gardnerella_vaginalis_2,41,4,17
19,0.2274848054546407,Gardnerella_vaginalis_C_1,41,4,18
22,0.19802536699823672,Gardnerella_vaginalis_H_1,41,4,19
17,0.26668540337680363,Gardnerella_swidsinkii_1,41,4,20
20,0.2610554326404734,Gardnerella_swidsinkii_2,41,4,21
11,0.30459584748690366,Gardnerella_piotii_1,41,4,22
9,0.5785257818314725,Bifidobacterium_breve_2,41,4,23
3,0.24116941378518494,MultiGenera,41,4,24
18,0.19098205741075622,MultiGenera,41,4,25
24,0.20932653164816184,MultiGenera,41,4,26
9,0.8405851111556855,Lactobacillus_crispatus_1,42,0,1
11,0.8117584386405232,Lactobacillus_crispatus_2,42,0,2
7,0.8643502635506987,Lactobacillus_crispatus_3,42,0,3
14,0.8175721451739782,Lactobacillus_crispatus_4,42,0,4
13,0.8724524352608115,Lactobacillus_crispatus_6,42,0,5
2,0.5600729067841665,Lactobacillus_crispatus_7,42,0,6
15,0.8615226336749823,Lactobacillus_crispatus_8,42,0,7
10,0.5483186717779636,Lactobacillus_iners_1,42,0,8
4,0.6235306948486403,Lactobacillus_iners_2,42,0,9
5,0.6425756127054733,Lactobacillus_iners_4,42,0,10
12,0.6485966884851313,Lactobacillus_iners_5,42,0,11
8,0.6829658559505328,Lactobacillus_iners_6,42,0,12
6,0.39402451730256693,UBA629_sp005465875_1,42,0,13
3,0.3152232455763519,Gardnerella_vaginalis_2,42,0,14
1,0.2422917250729616,MultiGenera,42,0,15
9,0.8405851111556855,Lactobacillus_crispatus_1,42,1,1
11,0.8117584386405232,Lactobacillus_crispatus_2,42,1,2
7,0.8643502635506987,Lactobacillus_crispatus_3,42,1,3
14,0.8175721451739782,Lactobacillus_crispatus_4,42,1,4
13,0.8724524352608115,Lactobacillus_crispatus_6,42,1,5
2,0.5600729067841665,Lactobacillus_crispatus_7,42,1,6
15,0.8615226336749823,Lactobacillus_crispatus_8,42,1,7
10,0.5483186717779636,Lactobacillus_iners_1,42,1,8
4,0.6235306948486403,Lactobacillus_iners_2,42,1,9
5,0.6425756127054733,Lactobacillus_iners_4,42,1,10
12,0.6485966884851313,Lactobacillus_iners_5,42,1,11
8,0.6829658559505328,Lactobacillus_iners_6,42,1,12
6,0.39402451730256693,UBA629_sp005465875_1,42,1,13
3,0.3152232455763519,Gardnerella_vaginalis_2,42,1,14
1,0.2422917250729616,MultiGenera,42,1,15
9,0.8405851111556855,Lactobacillus_crispatus_1,42,2,1
11,0.8117584386405232,Lactobacillus_crispatus_2,42,2,2
7,0.8643502635506987,Lactobacillus_crispatus_3,42,2,3
